WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1754985.20455 5944038.4467)",114900,Whangaparoa Central,3.69157782,3.69157782,-36.63661523072752,174.73358327396653,1754985.2045308927,5944038.446708771,1754985.20455,5944038.4467
"POINT (1737695.2578 5929533.8514)",115000,Kumeu-Huapai,6.32167578,6.32167578,-36.76998200500509,174.5428653714014,1737695.2577899944,5929533.851397814,1737695.2578,5929533.8514
"POINT (1755731.2799 5944833.8599)",115100,Stanmore Bay East,1.33781836,1.33781836,-36.62932620209693,174.7417636306902,1755731.27991183,5944833.859914106,1755731.2799,5944833.8599
"POINT (1756493.5402 5944774.39715)",115200,Manly West,1.0323979,1.0323979,-36.62973708576649,174.7502975932416,1756493.540179168,5944774.397159105,1756493.5402,5944774.39715
"POINT (1730231.2857 5921162.33405)",115300,Muriwai Valley-Bethells Beach,35.35002568,35.35002568,-36.84647943552987,174.460690125207,1730231.2856882352,5921162.334052522,1730231.2857,5921162.33405
"POINT (1758911.79045 5946183.06955)",115400,Tindalls-Matakatia,2.93347638,2.93347638,-36.616643675677494,174.77704127723842,1758911.7904286508,5946183.069528657,1758911.79045,5946183.06955
"POINT (1746755.0096 5934629.0876)",115500,Coatesville,24.36637908,24.36637908,-36.72270875638611,174.64336292224135,1746755.0096004389,5934629.0876091765,1746755.0096,5934629.0876
"POINT (1750005.06785 5937580.8267)",115600,Dairy Flat South,15.21710065,15.21710065,-36.69560269781649,174.6791640750274,1750005.0678486829,5937580.826711998,1750005.06785,5937580.8267
"POINT (1760455.50915 5946947.55265)",115700,Gulf Harbour North,1.75709588,1.75709588,-36.60949657972996,174.79413674435037,1760455.5091638886,5946947.552632056,1760455.50915,5946947.55265
"POINT (1757468.8425 5944351.17875)",115800,Manly East,1.57463079,1.57463079,-36.633389860527494,174.7612879905877,1757468.842478052,5944351.178754962,1757468.8425,5944351.17875
"POINT (1741361.90165 5930792.52565)",115900,Riverhead,4.04962102,4.04962102,-36.758099841896176,174.5837024930042,1741361.901635066,5930792.525634213,1741361.90165,5930792.52565
"POINT (1763069.3753 5947386.4881)",116000,Army Bay,6.21560447,6.21560447,-36.605098028737,174.82325732714628,1763069.3753060955,5947386.488093712,1763069.3753,5947386.4881
"POINT (1740512.82945 5928755.67035)",116100,Kumeu Rural East,14.922182,14.922182,-36.776580915186315,174.57456878631172,1740512.8294601147,5928755.670367207,1740512.82945,5928755.67035
"POINT (1760623.04755 5945766.42915)",116200,Gulf Harbour South,2.42885442,2.67530904,-36.62011096492744,174.7962561635475,1760623.0475613342,5945766.429126873,1760623.04755,5945766.42915
"POINT (1744236.6815 5931080.45675)",116300,Paremoremo West,9.47118769,9.47118769,-36.75507225874132,174.6158432241031,1744236.681484903,5931080.456745521,1744236.6815,5931080.45675
"POINT (1738618.17945 5923785.6583)",116400,Taupaki,27.20364513,27.20364513,-36.821646825181126,174.55424961243546,1738618.1794362194,5923785.658277942,1738618.17945,5923785.6583
"POINT (1754833.15995 5938175.9597)",116500,Long Bay,2.78767498,2.78767498,-36.68946571626721,174.73306751668574,1754833.1599698884,5938175.959709827,1754833.15995,5938175.9597
"POINT (1748207.03365 5931595.3496)",116600,Paremoremo East,11.60727231,11.60727231,-36.749820311494055,174.66020525635136,1748207.0336561103,5931595.349621824,1748207.03365,5931595.3496
"POINT (1751287.90785 5935076.60115)",116700,Albany Heights,3.1040105,3.1040105,-36.71796472344957,174.69401392867888,1751287.9078296777,5935076.601155087,1751287.90785,5935076.60115
"POINT (1754685.77365 5937148.4192)",116800,Awaruku,1.52134522,1.52134522,-36.69874864150051,174.7316261702996,1754685.7736266262,5937148.419199634,1754685.77365,5937148.4192
"POINT (1753338.9305 5935915.8983)",116900,Fairview Heights,1.60417495,1.60417495,-36.71007297402283,174.7168022026786,1753338.9305232111,5935915.898312502,1753338.9305,5935915.8983
"POINT (1743955.71775 5926278.67625)",117000,Whenuapai,19.71742599,19.71742599,-36.79838469541794,174.61360371645617,1743955.7177581647,5926278.676226328,1743955.71775,5926278.67625
"POINT (1733645.4344 5915307.5902)",117100,Waitakere Ranges North,86.78672877,86.78672877,-36.89876299125344,174.5000033600702,1733645.4343893926,5915307.590216094,1733645.4344,5915307.5902
"POINT (1756417.60455 5937519.20065)",117200,Torbay,1.43387594,1.43387594,-36.69512414178983,174.7509291568745,1756417.6045359124,5937519.200661986,1756417.60455,5937519.20065
"POINT (1752234.19395 5933923.72665)",117300,Albany Central,3.21004275,3.21004275,-36.728201858417435,174.7048351780663,1752234.1939516964,5933923.726636723,1752234.19395,5933923.72665
"POINT (1750694.09605 5932478.83595)",117400,Albany West,2.0568627,2.0568627,-36.74146740389097,174.6878798805649,1750694.0960553756,5932478.835972655,1750694.09605,5932478.83595
"POINT (1755477.9144 5936850.5582)",117500,Glamorgan,0.95916761,0.95916761,-36.70130329537864,174.74055060026697,1755477.9144203756,5936850.558199152,1755477.9144,5936850.5582
"POINT (1753795.5256 5935183.35855)",117600,Oteha East,0.76499032,0.76499032,-36.71659990642227,174.7220595565104,1753795.5256066322,5935183.3585572755,1753795.5256,5935183.35855
"POINT (1754583.2028 5935717.50515)",117700,Northcross,1.07077202,1.07077202,-36.711658948951275,174.7307675990373,1754583.2027967956,5935717.505163717,1754583.2028,5935717.50515
"POINT (1753320.9127 5934585.1133)",117800,Oteha West,0.52993903,0.52993903,-36.72206732563262,174.71686744742644,1753320.912697053,5934585.113275395,1753320.9127,5934585.1133
"POINT (1755810.9934 5936250.86045)",117900,Waiake,1.24968182,1.24968182,-36.70665242152305,174.74439995230176,1755810.9934076967,5936250.860460309,1755810.9934,5936250.86045
"POINT (1737349.9208 5919884.91745)",118000,Waitakere,15.28859066,15.28859066,-36.856982992544474,174.54073912677978,1737349.9207904548,5919884.917455904,1737349.9208,5919884.91745
"POINT (1752088.96965 5932779.37835)",118100,Albany South,1.48565737,1.48565737,-36.73853667956629,174.7034373502315,1752088.9696474313,5932779.3783508595,1752088.96965,5932779.37835
"POINT (1754489.4597 5934594.39755)",118200,Browns Bay South West,1.1512757,1.1512757,-36.72179423390798,174.72994541789524,1754489.459683502,5934594.397532773,1754489.4597,5934594.39755
"POINT (1755693.67535 5935406.68055)",118300,Browns Bay Central,1.18285533,1.18285533,-36.71427829771326,174.74325893006892,1755693.675362126,5935406.680574686,1755693.67535,5935406.68055
"POINT (1750579.5058 5930842.26315)",118400,Schnapper Rock,2.21506337,2.21506337,-36.75623258390138,174.6869197681788,1750579.5058062722,5930842.26313508,1750579.5058,5930842.26315
"POINT (1753906.45185 5933545.53775)",118500,Pinehill,1.6290621,1.6290621,-36.73133994415075,174.72363094781983,1753906.4518310395,5933545.537746137,1753906.45185,5933545.53775
"POINT (1753108.531 5931898.9715)",118600,North Harbour,5.48584296,5.48584296,-36.74630584827514,174.71502863968558,1753108.530996649,5931898.971517117,1753108.531,5931898.9715
"POINT (1755176.6732 5934253.38565)",118700,Browns Bay South East,0.85588073,0.85588073,-36.72475491250524,174.73770675307804,1755176.673223487,5934253.3856437225,1755176.6732,5934253.38565
"POINT (1743226.92195 5924488.46895)",118800,Westgate Central,1.8634278,1.8634278,-36.814627102066574,174.60577444418854,1743226.9219282665,5924488.468964971,1743226.92195,5924488.46895
"POINT (1749352.29045 5928943.63595)",118900,Greenhithe West,2.72153608,2.72153608,-36.77353507983148,174.67354861583968,1749352.2904460893,5928943.6359571945,1749352.29045,5928943.63595
"POINT (1756035.31005 5934371.032)",119000,Rothesay Bay,0.86585503,0.86585503,-36.72355409747442,174.74729391517286,1756035.3100283418,5934371.031985457,1756035.31005,5934371.032
"POINT (1750778.84255 5929965.28915)",119100,Greenhithe East,1.4377182,1.4377182,-36.764103202288204,174.68932536897609,1750778.842536233,5929965.28913307,1750778.84255,5929965.28915
"POINT (1745891.81415 5925492.7826)",119200,Hobsonville,2.17030652,2.17030652,-36.805170053112654,174.6354481185963,1745891.8141561595,5925492.782597759,1745891.81415,5925492.7826
"POINT (1752056.4901 5922769.56225)",119300,Inlet Waitemata Harbour,0,79.38550786,-36.828737945313485,174.70507131121732,1752056.4901196768,5922769.562226456,1752056.4901,5922769.56225
"POINT (1751208.58345 5929123.3275)",119400,Greenhithe South,3.64464938,3.64464938,-36.77162152412066,174.69430523454,1751208.583427318,5929123.327482389,1751208.58345,5929123.3275
"POINT (1755523.39095 5933467.49815)",119500,Murrays Bay West,0.95621433,0.95621433,-36.7317795431912,174.7417477302167,1755523.3909596726,5933467.498132726,1755523.39095,5933467.49815
"POINT (1743394.9399 5923100.6207)",119600,Westgate South,1.70943917,1.70943917,-36.82710775340947,174.6079191608781,1743394.9399150005,5923100.620706535,1743394.9399,5923100.6207
"POINT (1754965.8283 5932592.81865)",119700,Windsor Park,0.8358418,0.8358418,-36.739752209245985,174.7356835139066,1754965.8282831637,5932592.818671018,1754965.8283,5932592.81865
"POINT (1744727.82705 5923999.50315)",119800,West Harbour West,1.92694116,1.92694116,-36.81880482805984,174.622688628213,1744727.8270494193,5923999.503128826,1744727.82705,5923999.50315
"POINT (1752750.95205 5930511.7084)",119900,Unsworth Heights West,0.74886125,0.74886125,-36.75886381441893,174.71130256534275,1752750.9520447187,5930511.708408534,1752750.95205,5930511.7084
"POINT (1756406.7239 5933534.80875)",120000,Murrays Bay East,0.69822471,0.69822471,-36.73102786872158,174.75162244774725,1756406.7238926701,5933534.8087469805,1756406.7239,5933534.80875
"POINT (1741457.1366 5920525.46955)",120100,Birdwood West,5.93627497,5.93627497,-36.850604805891095,174.5866771594795,1741457.1365854274,5920525.469551862,1741457.1366,5920525.46955
"POINT (1748299.5366 5926430.71845)",120200,Hobsonville Point,3.52144715,3.52144715,-36.79634420428111,174.66224576464583,1748299.5365887203,5926430.718447927,1748299.5366,5926430.71845
"POINT (1746459.86465 5925027.04065)",120300,West Harbour Clearwater Cove,1.35746453,1.67756469,-36.80927913182329,174.64190322874356,1746459.8646525112,5925027.040659181,1746459.86465,5925027.04065
"POINT (1753513.0258 5930812.32015)",120400,Unsworth Heights East,1.10860017,1.10860017,-36.75603200051565,174.71977627733483,1753513.0257946793,5930812.320149773,1753513.0258,5930812.32015
"POINT (1755938.38105 5932704.2538)",120500,Mairangi Bay North,0.92459866,0.92459866,-36.7385887616881,174.74654918843578,1755938.3810586617,5932704.2538094325,1755938.38105,5932704.2538
"POINT (1743203.32335 5921773.30495)",120600,Massey Central,0.88432115,0.88432115,-36.83909740602926,174.6060213649976,1743203.3233469552,5921773.304926348,1743203.32335,5921773.30495
"POINT (1746002.27405 5924064.48515)",120700,West Harbour Luckens Point,0.9837843,0.9837843,-36.81802344884768,174.63695998497775,1746002.2740581057,5924064.485146189,1746002.27405,5924064.48515
"POINT (1756114.98975 5932111.2849)",120800,Mairangi Bay South,0.80141736,0.80141736,-36.74390273324853,174.74864765323855,1756114.9897263232,5932111.284917425,1756114.98975,5932111.2849
"POINT (1743794.0881 5922295.84)",120900,Massey Royal Road West,0.89641575,0.89641575,-36.834299116294325,174.61254552424157,1743794.0880880158,5922295.840009447,1743794.0881,5922295.84
"POINT (1752913.78585 5929273.37085)",121000,Bayview East,1.37467383,1.37467383,-36.76999591274045,174.71337437314978,1752913.7858648512,5929273.370837122,1752913.78585,5929273.37085
"POINT (1740010.3579 5917165.6438)",121100,Swanson Rural,15.14616226,15.14616226,-36.88109646556729,174.57107460503508,1740010.3578779078,5917165.643780135,1740010.3579,5917165.6438
"POINT (1754951.8081 5930871.51615)",121200,Sunnynook South,0.80161344,0.80161344,-36.75526458108181,174.735875971249,1754951.8081106544,5930871.516159197,1754951.8081,5930871.51615
"POINT (1755479.981 5931349.92555)",121300,Sunnynook North,0.7444556,0.7444556,-36.75086735655036,174.74169297428463,1755479.9810246618,5931349.9255384775,1755479.981,5931349.92555
"POINT (1752120.8803 5928630.25805)",121400,Bayview West,0.73396896,0.73396896,-36.7759184585408,174.70462189922924,1752120.8802933586,5928630.258069269,1752120.8803,5928630.25805
"POINT (1754427.0285 5930393.10795)",121500,Totara Vale North,0.86626722,0.86626722,-36.759660972143315,174.7300963028334,1754427.028505113,5930393.107948422,1754427.0285,5930393.10795
"POINT (1745160.604 5922914.89565)",121600,Royal Heights North,1.49511593,1.49511593,-36.82851197521948,174.62774619238573,1745160.6039796,5922914.895634113,1745160.604,5922914.89565
"POINT (1743000.8806 5920882.65365)",121700,Massey West,1.1849268,1.1849268,-36.84715382247418,174.60391943457384,1743000.880599738,5920882.653673951,1743000.8806,5920882.65365
"POINT (1750442.05065 5926733.6585)",121800,Beach Haven West,1.20746626,1.20746626,-36.793276462756666,174.68619135298414,1750442.0506341395,5926733.658490495,1750442.05065,5926733.6585
"POINT (1754025.45335 5929715.38115)",121900,Totara Vale South,0.89613967,0.89613967,-36.76583308308116,174.72573603841056,1754025.4533480457,5929715.381148016,1754025.45335,5929715.38115
"POINT (1741248.2841 5918942.99295)",122000,Swanson,1.89457503,1.89457503,-36.864896044422025,174.58462978500174,1741248.284123693,5918942.992972144,1741248.2841,5918942.99295
"POINT (1752519.15435 5928205.1883)",122100,Bayview South,0.9336175,0.9336175,-36.77968463000257,174.7091681034599,1752519.1543345365,5928205.188284016,1752519.15435,5928205.1883
"POINT (1756784.36845 5931472.3972)",122200,Campbells Bay,1.74294504,1.74294504,-36.74954908100462,174.7562734136539,1756784.3684271867,5931472.397187512,1756784.36845,5931472.3972
"POINT (1745198.7462 5922133.3819)",122300,Royal Heights South,1.13131504,1.13131504,-36.835548367649025,174.6283230261701,1745198.746193577,5922133.381907924,1745198.7462,5922133.3819
"POINT (1751103.49365 5926787.8867)",122400,Beach Haven East,1.1210382,1.1210382,-36.792682506939755,174.69359127610437,1751103.4936604423,5926787.88670508,1751103.49365,5926787.8867
"POINT (1744355.65525 5921398.20725)",122500,Massey East,1.14447088,1.14447088,-36.84230217567783,174.61901133517978,1744355.6552261491,5921398.207239387,1744355.65525,5921398.20725
"POINT (1755899.8416 5930641.3749)",122600,Forrest Hill North,0.73736716,0.73736716,-36.757182901574936,174.74653905161807,1755899.8416162648,5930641.3748819735,1755899.8416,5930641.3749
"POINT (1754087.6608 5928821.11705)",122700,Glenfield North,0.80678426,0.80678426,-36.77388089645781,174.72661346015204,1754087.6608000735,5928821.117059666,1754087.6608,5928821.11705
"POINT (1751755.78475 5926665.3632)",122800,Birkdale North,1.38573759,1.38573759,-36.79368222746615,174.70092375180138,1751755.7847421828,5926665.363223285,1751755.78475,5926665.3632
"POINT (1744095.87005 5920553.90475)",122900,Massey South,1.38681668,1.38681668,-36.84994988095693,174.6162589520136,1744095.8700299463,5920553.904754835,1744095.87005,5920553.90475
"POINT (1742824.08265 5919453.495)",123000,Ranui North,1.02921375,1.02921375,-36.86005887661832,174.60220596998434,1742824.0826723303,5919453.494978434,1742824.08265,5919453.495
"POINT (1753292.2654 5927858.5972)",123100,Glenfield West,0.97017189,0.97017189,-36.78268288249838,174.71789797642722,1753292.2654099397,5927858.597185799,1753292.2654,5927858.5972
"POINT (1746710.52225 5922365.3688)",123200,Te Atatu Peninsula North West,1.11265303,1.11265303,-36.83322456949556,174.64522565677964,1746710.5222668883,5922365.368778294,1746710.52225,5922365.3688
"POINT (1752832.93325 5927119.46935)",123300,Glenfield South West,1.19104281,1.19104281,-36.78941717153999,174.71290075040713,1752832.933272079,5927119.469351434,1752832.93325,5927119.46935
"POINT (1755750.69655 5929337.24865)",123400,Forrest Hill West,1.23523515,1.23523515,-36.768958369265256,174.7451351951988,1755750.6965303882,5929337.248647808,1755750.69655,5929337.24865
"POINT (1755295.9858 5928505.4045)",123500,Wairau Valley,2.56369966,2.56369966,-36.77652840464024,174.74021189656563,1755295.985796359,5928505.404481731,1755295.9858,5928505.4045
"POINT (1756393.4501 5929840.86795)",123600,Forrest Hill East,0.9244951,0.9244951,-36.764314635256746,174.75223070447558,1756393.4500992124,5929840.867973084,1756393.4501,5929840.86795
"POINT (1757254.12945 5930259.57025)",123700,Castor Bay,1.44371216,1.44371216,-36.76039952320685,174.76178330064437,1757254.129463787,5930259.570259056,1757254.12945,5930259.57025
"POINT (1743080.4526 5918878.09595)",123800,Ranui Domain,0.87018239,0.87018239,-36.86520505301061,174.60518938775695,1743080.452613569,5918878.095973106,1743080.4526,5918878.09595
"POINT (1751128.19015 5925181.55725)",123900,Beach Haven South,1.34268059,1.34268059,-36.80715285228472,174.69418683232658,1751128.1901288966,5925181.557255751,1751128.19015,5925181.55725
"POINT (1754000.06785 5927610.44995)",124000,Glenfield Central,1.12786016,1.12786016,-36.784804051437725,174.72587699041156,1754000.0678444004,5927610.449961576,1754000.06785,5927610.44995
"POINT (1731236.66515 5908348.1974)",124100,Piha,5.23829056,5.23829056,-36.96181608291571,174.4741835734218,1731236.6651476456,5908348.197423005,1731236.66515,5908348.1974
"POINT (1742064.6067 5918200.769)",124200,Ranui South West,0.73694043,0.73694043,-36.87146188641662,174.59392366652676,1742064.6066948606,5918200.768994574,1742064.6067,5918200.769
"POINT (1744231.64235 5919519.7075)",124300,Henderson Larnoch,0.96975579,0.96975579,-36.85924836821607,174.61797775565267,1744231.642355566,5919519.707507707,1744231.64235,5919519.7075
"POINT (1752341.75985 5925906.9742)",124400,Birkdale South,1.40730185,1.40730185,-36.8004217710064,174.7076406226441,1752341.759845924,5925906.974181306,1752341.75985,5925906.9742
"POINT (1747286.07225 5922041.2498)",124500,Te Atatu Peninsula Central,1.11352305,1.11352305,-36.836055705229455,174.65174030944053,1747286.0722396593,5922041.249801429,1747286.07225,5922041.2498
"POINT (1754786.4734 5928100.2826)",124600,Glenfield East,0.61850976,0.61850976,-36.780262177173,174.7345870707384,1754786.4734126145,5928100.282594611,1754786.4734,5928100.2826
